id,device,timestamp,CALLS__id,CALLS_date,CALLS_duration,CALLS_name,CALLS_number,CALLS_numberlabel,CALLS_numbertype,CALLS_type
e5d87500-fe5d-4747-ad57-fd9d5db31149-48,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364117167,,,,,,,,
dd7aa113-bc98-42e3-b70f-0c8fe10c37ce-35,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364135167,,,,,,,,
07fc9f9a-7911-4f87-99b3-757f3bedc8cd-35,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364127967,,,,,,,,
b00d95b2-f970-4ef9-8539-3526b753ae05-47,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364120767,,,,,,,,
69c0782d-ef4d-4cf9-ac22-46fcd92a63c6-44,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364113567,,,,,,,,
c683a7d3-a79c-4998-8e7e-5f6b223a2377-452,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364106367,,,,,,,,
864bd51e-3850-46a1-8583-7a4698c48908-19,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364102767,,,,,,,,
7d1bcf58-ca51-4969-a7b1-d0a795b09c5a-36,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364138767,,,,,,,,
433825c5-ad6b-4aea-8822-22321f3e1353-48,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364124367,,,,,,,,
291d7eda-de8e-4b16-b113-c42cc452ccda-35,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364131567,,,,,,,,
a3e00bed-5045-49b8-9ad0-8051e51e9cee-45,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364109967,,,,,,,,
bd5fb3b8-4a68-4585-bc96-c16456c55493-37,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364142367,,,,,,,,
8298d710-955e-4c93-a925-7736a078a30c-48,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364145967,,,,,,,,
68bd607a-f490-4313-888d-e8a9b6ec9458-33,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364149567,,,,,,,,
28bccbec-4f93-4f0f-a1ec-d812088205d3-29,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364153167,,,,,,,,
ffec38ee-c0e1-4a04-abca-164f2c058083-30,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364156767,,,,,,,,
d5e25a7b-febc-4bc3-9076-cf09c383b84f-21,80bf9553-a0c5-44f3-ae8e-e0f407dfe117,1364160367,,,,,,,,
