id,device,timestamp,CALLS__id,CALLS_date,CALLS_duration,CALLS_name,CALLS_number,CALLS_numberlabel,CALLS_numbertype,CALLS_type
4ab7e35d-026c-487f-ab00-5acf91bce8c3-40,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364348935,,,,,,,,
2c8deb53-7d0a-453d-94cc-b4af9ee5fd05-22,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364153885,23908,1364153885796,33,"{""ONE_WAY_HASH"":""efac29c054f9ce222c9fa485441feeb4837fb89""}","{""ONE_WAY_HASH"":""ebcea50db44772a5a7287160c258910be5c1050""}",,"{""ONE_WAY_HASH"":""da4b9237bacccdf19c0760cab7aec4a8359010b0""}",1
2c8deb53-7d0a-453d-94cc-b4af9ee5fd05-22,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364153885,23907,1364153683249,36,"{""ONE_WAY_HASH"":""efac29c054f9ce222c9fa485441feeb4837fb89""}","{""ONE_WAY_HASH"":""ebcea50db44772a5a7287160c258910be5c1050""}",,"{""ONE_WAY_HASH"":""da4b9237bacccdf19c0760cab7aec4a8359010b0""}",2
2c8deb53-7d0a-453d-94cc-b4af9ee5fd05-22,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364153885,23905,1364153492140,28,"{""ONE_WAY_HASH"":""efac29c054f9ce222c9fa485441feeb4837fb89""}","{""ONE_WAY_HASH"":""ebcea50db44772a5a7287160c258910be5c1050""}",,"{""ONE_WAY_HASH"":""da4b9237bacccdf19c0760cab7aec4a8359010b0""}",2
2c8deb53-7d0a-453d-94cc-b4af9ee5fd05-22,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364153885,23896,1364148398135,31,"{""ONE_WAY_HASH"":""efac29c054f9ce222c9fa485441feeb4837fb89""}","{""ONE_WAY_HASH"":""ebcea50db44772a5a7287160c258910be5c1050""}",,"{""ONE_WAY_HASH"":""da4b9237bacccdf19c0760cab7aec4a8359010b0""}",2
2c8deb53-7d0a-453d-94cc-b4af9ee5fd05-22,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364153885,23879,1364132616377,21,"{""ONE_WAY_HASH"":""efac29c054f9ce222c9fa485441feeb4837fb89""}","{""ONE_WAY_HASH"":""ebcea50db44772a5a7287160c258910be5c1050""}",,"{""ONE_WAY_HASH"":""da4b9237bacccdf19c0760cab7aec4a8359010b0""}",1
2c8deb53-7d0a-453d-94cc-b4af9ee5fd05-22,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364153885,23878,1364132394580,46,"{""ONE_WAY_HASH"":""efac29c054f9ce222c9fa485441feeb4837fb89""}","{""ONE_WAY_HASH"":""ebcea50db44772a5a7287160c258910be5c1050""}",,"{""ONE_WAY_HASH"":""da4b9237bacccdf19c0760cab7aec4a8359010b0""}",2
2c8deb53-7d0a-453d-94cc-b4af9ee5fd05-22,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364153885,23876,1364132061500,0,"{""ONE_WAY_HASH"":""efac29c054f9ce222c9fa485441feeb4837fb89""}","{""ONE_WAY_HASH"":""ebcea50db44772a5a7287160c258910be5c1050""}",,"{""ONE_WAY_HASH"":""da4b9237bacccdf19c0760cab7aec4a8359010b0""}",3
2c8deb53-7d0a-453d-94cc-b4af9ee5fd05-22,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364153885,23862,1364096207835,2,"{""ONE_WAY_HASH"":""95eed1af190806f1140bcfc7f19164adbd79b5ba""}","{""ONE_WAY_HASH"":""9c870a85d15759557e6d61347bd40e7b375281ea""}",,"{""ONE_WAY_HASH"":""da4b9237bacccdf19c0760cab7aec4a8359010b0""}",2
2c8deb53-7d0a-453d-94cc-b4af9ee5fd05-22,661f40c2-3f4a-412b-9d04-cf49dd4bfe93,1364153885,23845,1364071156023,52,"{""ONE_WAY_HASH"":""d3ac48993dfd1664cbff593cfb4d7e1f676cd831""}","{""ONE_WAY_HASH"":""ac9bd66bf79bfb2e0faf111fa10d7db3ef2fc9f7""}",,"{""ONE_WAY_HASH"":""da4b9237bacccdf19c0760cab7aec4a8359010b0""}",2
