id,device,timestamp
7e9e9e1d-3717-4c44-99bf-cc746f933673-20,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364130627
3f24c107-bea2-4d1b-be9e-b6e03e8f3cdd-18,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364101827
16353858-6156-4cd9-8263-0e3121370b35-20,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364134227
bed42901-479c-4b45-883a-91396a501d7c-19,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364127027
72dfbb8d-a0a5-4277-8461-f1158c6c831d-611,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364105427
f4e6e8bf-931e-4a0d-b1c2-fce3f0709867-18,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364119827
761f1958-537d-4ef7-9794-ae2d836c1014-19,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364123427
ff1013ca-5735-4c54-9f95-40b2693c0dbb-19,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364112627
928cc782-b553-4f8d-b4ed-d9cc4676d4ed-20,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364137827
bd24f92d-d834-462a-b88a-9ca9a1c33744-20,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364141427
7e1fa401-a512-48b2-b3b3-763f5e6d4a32-19,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364109027
8f895ec6-d48b-4631-ba9c-a03ef276992b-19,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364116227
6602b7f5-ab6e-4a12-9392-21fc7f2932e6-18,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364145027
2fa025dd-0e62-4b79-a66c-822524e47f25-20,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364148627
55eee564-9f7f-41f2-8999-50bf889d3efc-20,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364152227
5eec3453-4376-49ee-ab73-97f8e3d0bc9a-21,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364155827
18904f5e-497d-4e52-b671-eda40f8d12dc-20,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364159427
b0276ce2-af47-418d-9a22-d8eff8a68e33-20,2cea7c07-5050-4b2f-8c3b-0ba614a12cb9,1364163027
